epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
469,11236.1,0.79147,0.73636,1.18818,0.01319,0.90847,0.87253,0.91107,0.78151,0.67977,0.59462,1.15457,0.01426,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
470,11315.8,0.77887,0.72852,1.1766,0.01232,0.90835,0.87242,0.91112,0.78149,0.67923,0.5943,1.15412,0.01427,0.0160707,0.0053569,0.0160707,0.0053569,0.0160707,0.0053569,0.0160707,0.0053569
471,11397.3,0.7777,0.72238,1.17897,0.01289,0.90829,0.87213,0.91113,0.78137,0.67928,0.5942,1.15395,0.01427,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
472,11479.6,0.78358,0.73354,1.17946,0.01213,0.90866,0.87257,0.91114,0.78158,0.67915,0.59403,1.15381,0.01422,0.0160113,0.0053371,0.0160113,0.0053371,0.0160113,0.0053371,0.0160113,0.0053371
473,11562.2,0.77526,0.72263,1.17218,0.01313,0.90783,0.87293,0.91136,0.78145,0.67894,0.59375,1.15371,0.01421,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
474,11644.5,0.77667,0.71973,1.17594,0.01219,0.90835,0.87266,0.91134,0.7817,0.67895,0.59336,1.15347,0.01418,0.0159519,0.0053173,0.0159519,0.0053173,0.0159519,0.0053173,0.0159519,0.0053173
475,11725.8,0.78867,0.73308,1.18257,0.01237,0.91146,0.86984,0.91136,0.78153,0.67865,0.59312,1.1533,0.01415,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
476,11806.2,0.78032,0.72399,1.17698,0.0124,0.91139,0.86965,0.91125,0.78143,0.67905,0.59335,1.15343,0.01414,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
477,11885.7,0.77736,0.71922,1.17411,0.01265,0.91013,0.87083,0.9114,0.78178,0.67886,0.59333,1.15324,0.01416,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
478,11965.7,0.78115,0.72332,1.17365,0.01258,0.91199,0.86901,0.91148,0.78202,0.67819,0.59272,1.15255,0.01413,0.0158331,0.0052777,0.0158331,0.0052777,0.0158331,0.0052777,0.0158331,0.0052777
479,12046.7,0.77491,0.71612,1.17345,0.01266,0.91088,0.87099,0.91063,0.78203,0.67793,0.59253,1.15239,0.01408,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
480,12126.1,0.77936,0.72344,1.17712,0.01222,0.9173,0.86542,0.91166,0.78183,0.6781,0.59258,1.15249,0.0141,0.0157737,0.0052579,0.0157737,0.0052579,0.0157737,0.0052579,0.0157737,0.0052579
481,12206.6,0.77542,0.72627,1.17517,0.01236,0.91715,0.86562,0.9113,0.78225,0.67756,0.59173,1.15192,0.01408,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
482,12285.8,0.77916,0.72302,1.17974,0.01322,0.91725,0.86608,0.91133,0.78263,0.67746,0.59187,1.15184,0.01407,0.0157143,0.0052381,0.0157143,0.0052381,0.0157143,0.0052381,0.0157143,0.0052381
483,12366.9,0.78105,0.72793,1.17701,0.01224,0.91742,0.8656,0.91143,0.78255,0.67732,0.59134,1.15154,0.01404,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
484,12449.6,0.7776,0.7276,1.1753,0.01212,0.91639,0.86707,0.91158,0.7827,0.67683,0.59073,1.1512,0.01404,0.0156549,0.0052183,0.0156549,0.0052183,0.0156549,0.0052183,0.0156549,0.0052183
485,12534.9,0.77338,0.72251,1.17304,0.01216,0.91682,0.86642,0.91157,0.78251,0.67708,0.59058,1.15126,0.01401,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
486,12618.1,0.78217,0.71508,1.17306,0.01295,0.9193,0.86337,0.91164,0.78276,0.67705,0.59027,1.1512,0.01396,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
487,12700.3,0.78104,0.72734,1.17569,0.01256,0.91974,0.86319,0.91166,0.78268,0.6766,0.59036,1.15089,0.01394,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
488,12780.9,0.77491,0.71925,1.17314,0.01281,0.91978,0.86314,0.91169,0.78255,0.67649,0.59005,1.15071,0.01388,0.0155361,0.0051787,0.0155361,0.0051787,0.0155361,0.0051787,0.0155361,0.0051787
489,12860.9,0.76706,0.71157,1.166,0.01225,0.91883,0.86429,0.91125,0.78285,0.67675,0.59062,1.15076,0.01388,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
490,12941.6,0.77028,0.71623,1.16956,0.01264,0.91712,0.86718,0.91172,0.78279,0.67622,0.58999,1.15041,0.01385,0.0154767,0.0051589,0.0154767,0.0051589,0.0154767,0.0051589,0.0154767,0.0051589
491,13022.2,0.77502,0.72478,1.17485,0.01224,0.91736,0.86741,0.91187,0.7831,0.67566,0.58959,1.15009,0.01382,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
492,13102.6,0.78131,0.72577,1.18126,0.01259,0.91783,0.8665,0.91184,0.78282,0.67625,0.58998,1.15044,0.01376,0.0154173,0.0051391,0.0154173,0.0051391,0.0154173,0.0051391,0.0154173,0.0051391
493,13183.3,0.77307,0.7147,1.17172,0.01294,0.91701,0.86736,0.91246,0.78261,0.67578,0.58981,1.1501,0.01374,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
494,13263.5,0.7744,0.70711,1.16894,0.01212,0.91713,0.86669,0.91185,0.78324,0.67547,0.58936,1.14983,0.01368,0.0153579,0.0051193,0.0153579,0.0051193,0.0153579,0.0051193,0.0153579,0.0051193
495,13344.8,0.76589,0.71445,1.16669,0.01169,0.91664,0.86803,0.91213,0.78286,0.6751,0.58899,1.14952,0.01369,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
496,13424.8,0.77228,0.71529,1.16891,0.01282,0.91643,0.86841,0.91214,0.78311,0.67487,0.58878,1.14912,0.01364,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
497,13505.1,0.78182,0.71756,1.17513,0.01251,0.91943,0.86464,0.91199,0.78297,0.67564,0.58959,1.14976,0.01363,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
498,13585.7,0.77796,0.71914,1.17272,0.01275,0.91913,0.86523,0.91204,0.78346,0.67463,0.58856,1.14884,0.01362,0.0152391,0.0050797,0.0152391,0.0050797,0.0152391,0.0050797,0.0152391,0.0050797
499,13666.9,0.77654,0.72009,1.17918,0.01235,0.91966,0.86504,0.91207,0.78335,0.67479,0.58869,1.14879,0.01363,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
500,13746.8,0.76664,0.7102,1.16926,0.01171,0.92013,0.86443,0.91214,0.78347,0.67441,0.58835,1.14852,0.01365,0.0151797,0.0050599,0.0151797,0.0050599,0.0151797,0.0050599,0.0151797,0.0050599
501,13826.2,0.77681,0.72232,1.16833,0.01209,0.92005,0.86471,0.91254,0.78379,0.67415,0.58781,1.14826,0.01366,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
502,13907.4,0.7668,0.70668,1.16577,0.01222,0.91958,0.86419,0.9125,0.78353,0.67445,0.5884,1.14856,0.01362,0.0151203,0.0050401,0.0151203,0.0050401,0.0151203,0.0050401,0.0151203,0.0050401
503,13989,0.76538,0.71119,1.16821,0.01178,0.91869,0.86406,0.91212,0.7838,0.67407,0.5879,1.14824,0.01361,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
504,14071.5,0.76981,0.70851,1.1673,0.01234,0.91993,0.86354,0.91213,0.78333,0.67368,0.5877,1.14785,0.01366,0.0150609,0.0050203,0.0150609,0.0050203,0.0150609,0.0050203,0.0150609,0.0050203
505,14155,0.77318,0.71815,1.16843,0.01274,0.92054,0.8635,0.91208,0.78344,0.67367,0.58774,1.148,0.01366,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
506,14237.3,0.76413,0.71095,1.16486,0.01153,0.92193,0.86287,0.9125,0.78356,0.67358,0.58794,1.14799,0.01364,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
507,14317.9,0.77281,0.71645,1.16962,0.01243,0.92184,0.86272,0.91265,0.78365,0.67327,0.58755,1.14767,0.01367,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
508,14398.3,0.75916,0.70301,1.16035,0.01229,0.92218,0.86221,0.9126,0.78357,0.67354,0.5879,1.14794,0.0137,0.0149421,0.0049807,0.0149421,0.0049807,0.0149421,0.0049807,0.0149421,0.0049807
509,14481.3,0.76355,0.71221,1.16776,0.01203,0.92384,0.86159,0.91221,0.78377,0.67288,0.58751,1.14743,0.01369,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
510,14563.6,0.76646,0.70512,1.16472,0.01241,0.92279,0.86153,0.91269,0.78383,0.67268,0.58723,1.14721,0.01377,0.0148827,0.0049609,0.0148827,0.0049609,0.0148827,0.0049609,0.0148827,0.0049609
511,14646.6,0.77288,0.72032,1.16883,0.01223,0.92295,0.8621,0.91269,0.78379,0.67293,0.5877,1.14729,0.01376,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
512,14729.2,0.76726,0.71278,1.16664,0.01232,0.92304,0.86173,0.91272,0.78379,0.67255,0.58716,1.14703,0.01378,0.0148233,0.0049411,0.0148233,0.0049411,0.0148233,0.0049411,0.0148233,0.0049411
513,14811.6,0.76467,0.70598,1.16049,0.01157,0.92338,0.86169,0.91277,0.78418,0.67233,0.58691,1.14686,0.01377,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
514,14895.2,0.77615,0.72192,1.17639,0.01251,0.9244,0.86131,0.91289,0.78398,0.67257,0.58706,1.14706,0.01371,0.0147639,0.0049213,0.0147639,0.0049213,0.0147639,0.0049213,0.0147639,0.0049213
515,14977.5,0.76142,0.71254,1.16238,0.01147,0.92279,0.86196,0.91292,0.78393,0.67226,0.58684,1.14679,0.01375,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
516,15061,0.76545,0.70614,1.16245,0.01252,0.92289,0.86171,0.91299,0.78423,0.67224,0.58692,1.14677,0.01372,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
517,15144.6,0.76469,0.70751,1.16551,0.01191,0.92342,0.86169,0.91308,0.78442,0.67126,0.58609,1.14634,0.01378,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
518,15228.1,0.75875,0.69449,1.15659,0.0119,0.92331,0.86142,0.91294,0.78412,0.67168,0.58648,1.14645,0.01381,0.0146451,0.0048817,0.0146451,0.0048817,0.0146451,0.0048817,0.0146451,0.0048817
519,15310.6,0.75957,0.70471,1.15546,0.01236,0.92459,0.86062,0.91285,0.78412,0.67108,0.58642,1.14596,0.0138,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
520,15393.9,0.75818,0.70334,1.15744,0.01167,0.92433,0.86101,0.91305,0.78422,0.671,0.58603,1.14588,0.01378,0.0145857,0.0048619,0.0145857,0.0048619,0.0145857,0.0048619,0.0145857,0.0048619
521,15477.2,0.76082,0.70271,1.15997,0.01233,0.92484,0.86092,0.91301,0.78491,0.67074,0.58572,1.14552,0.0138,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
522,15560.5,0.76833,0.71424,1.17139,0.01231,0.92455,0.86074,0.91305,0.78489,0.67114,0.58574,1.14577,0.01374,0.0145263,0.0048421,0.0145263,0.0048421,0.0145263,0.0048421,0.0145263,0.0048421
523,15646.3,0.76585,0.70935,1.16087,0.01175,0.92585,0.85958,0.91306,0.78484,0.67081,0.5855,1.14531,0.01372,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
524,15732.4,0.76024,0.70967,1.15808,0.01173,0.92605,0.85952,0.913,0.78472,0.67101,0.58569,1.14556,0.01367,0.0144669,0.0048223,0.0144669,0.0048223,0.0144669,0.0048223,0.0144669,0.0048223
525,15818.6,0.75474,0.6996,1.15775,0.01185,0.92536,0.86092,0.91313,0.78523,0.67033,0.58502,1.14519,0.01361,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
526,15903.1,0.75443,0.69695,1.16017,0.01162,0.92613,0.86093,0.91313,0.78518,0.67016,0.58525,1.14505,0.01361,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
527,15985.3,0.75851,0.6953,1.16073,0.01264,0.92573,0.86091,0.91333,0.78546,0.67002,0.58491,1.14502,0.0136,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
528,16068.6,0.76334,0.70587,1.16104,0.01213,0.9264,0.86059,0.91332,0.7853,0.67009,0.58513,1.14491,0.01357,0.0143481,0.0047827,0.0143481,0.0047827,0.0143481,0.0047827,0.0143481,0.0047827
529,16148.7,0.76445,0.70741,1.1626,0.01162,0.92657,0.86078,0.91263,0.78508,0.66999,0.58531,1.14492,0.01354,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
530,16231.1,0.75708,0.70084,1.15817,0.01256,0.92662,0.86043,0.91316,0.78558,0.66989,0.58494,1.14459,0.01351,0.0142887,0.0047629,0.0142887,0.0047629,0.0142887,0.0047629,0.0142887,0.0047629
531,16314.7,0.75596,0.7009,1.15957,0.01203,0.92622,0.86019,0.91251,0.7855,0.66935,0.58486,1.14422,0.01352,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
532,16396.4,0.76427,0.71712,1.16155,0.01186,0.92628,0.86014,0.91277,0.78555,0.66926,0.58473,1.14404,0.01352,0.0142293,0.0047431,0.0142293,0.0047431,0.0142293,0.0047431,0.0142293,0.0047431
533,16478.5,0.76641,0.70872,1.16659,0.01178,0.92602,0.86095,0.91212,0.7854,0.669,0.58419,1.14389,0.01352,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
534,16562.7,0.76156,0.70148,1.1618,0.01214,0.92664,0.8605,0.91208,0.78527,0.66927,0.58486,1.14403,0.01354,0.0141699,0.0047233,0.0141699,0.0047233,0.0141699,0.0047233,0.0141699,0.0047233
535,16643.7,0.75528,0.69679,1.15612,0.01233,0.92679,0.86123,0.91223,0.78577,0.66838,0.58387,1.14333,0.01351,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
536,16726.2,0.75211,0.6894,1.15237,0.01223,0.92586,0.8612,0.9121,0.78563,0.66865,0.584,1.1435,0.01352,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
537,16807.5,0.75263,0.69647,1.1598,0.01166,0.92663,0.8609,0.91203,0.78587,0.6687,0.58377,1.14346,0.01348,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
538,16890.9,0.74936,0.68606,1.15555,0.0119,0.92635,0.86071,0.91207,0.786,0.66833,0.58387,1.14333,0.01345,0.0140511,0.0046837,0.0140511,0.0046837,0.0140511,0.0046837,0.0140511,0.0046837
539,16974.4,0.76209,0.69873,1.15853,0.01246,0.9263,0.86055,0.91278,0.78629,0.66776,0.58303,1.14289,0.01342,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
540,17057.5,0.75186,0.70077,1.15428,0.01114,0.92664,0.86047,0.91199,0.78724,0.66766,0.58324,1.14269,0.01345,0.0139917,0.0046639,0.0139917,0.0046639,0.0139917,0.0046639,0.0139917,0.0046639
541,17139.6,0.75982,0.70293,1.15756,0.0118,0.92647,0.86099,0.912,0.78719,0.66743,0.58278,1.14256,0.01343,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
542,17222.8,0.74946,0.69373,1.15511,0.01152,0.92674,0.86082,0.91197,0.78729,0.66733,0.58275,1.14241,0.01338,0.0139323,0.0046441,0.0139323,0.0046441,0.0139323,0.0046441,0.0139323,0.0046441
543,17307.3,0.75041,0.69182,1.15335,0.0115,0.92622,0.86086,0.91201,0.7876,0.66686,0.58233,1.14186,0.01341,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
544,17390.8,0.75227,0.6884,1.15078,0.01198,0.92704,0.86048,0.91193,0.78732,0.66748,0.58275,1.14218,0.01344,0.0138729,0.0046243,0.0138729,0.0046243,0.0138729,0.0046243,0.0138729,0.0046243
545,17474.6,0.7497,0.69224,1.14867,0.01177,0.92735,0.86035,0.91205,0.7876,0.66671,0.58172,1.14163,0.01345,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
546,17559.8,0.7526,0.6993,1.15615,0.01174,0.92696,0.86069,0.91206,0.78755,0.66659,0.58172,1.1416,0.01344,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
547,17642.2,0.75637,0.69394,1.15717,0.01137,0.92686,0.8605,0.91198,0.78733,0.66664,0.58166,1.14165,0.01344,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
548,17725.5,0.74497,0.69616,1.15208,0.01157,0.92654,0.86071,0.91191,0.78744,0.66649,0.58167,1.14134,0.01344,0.0137541,0.0045847,0.0137541,0.0045847,0.0137541,0.0045847,0.0137541,0.0045847
549,17810.7,0.74613,0.69157,1.15334,0.01154,0.92771,0.86038,0.91202,0.78768,0.666,0.58112,1.14102,0.01343,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
550,17900.3,0.74526,0.69014,1.15053,0.01114,0.92747,0.86037,0.91201,0.78776,0.66595,0.58113,1.14098,0.01345,0.0136947,0.0045649,0.0136947,0.0045649,0.0136947,0.0045649,0.0136947,0.0045649
551,17986.4,0.75635,0.70002,1.15925,0.01184,0.92671,0.86117,0.91266,0.78808,0.6657,0.58072,1.14084,0.01339,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
552,18071.5,0.74923,0.68992,1.15101,0.01166,0.92714,0.86043,0.91197,0.78791,0.66571,0.58065,1.14076,0.01339,0.0136353,0.0045451,0.0136353,0.0045451,0.0136353,0.0045451,0.0136353,0.0045451
553,18156.9,0.74289,0.69093,1.14608,0.0113,0.92733,0.86081,0.9127,0.78821,0.66536,0.58008,1.14036,0.01338,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
554,18243.4,0.74689,0.68311,1.1482,0.01174,0.92712,0.86079,0.91206,0.78781,0.66534,0.58078,1.14033,0.01338,0.0135759,0.0045253,0.0135759,0.0045253,0.0135759,0.0045253,0.0135759,0.0045253
555,18329.1,0.75666,0.69786,1.15686,0.01169,0.92752,0.8608,0.91279,0.78803,0.66462,0.58004,1.13977,0.01336,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
556,18415.3,0.75182,0.69328,1.15457,0.01163,0.92596,0.86106,0.91199,0.78799,0.66491,0.5808,1.14,0.01336,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
557,18501.2,0.74734,0.68929,1.15665,0.01171,0.92752,0.86071,0.91274,0.78826,0.66449,0.58021,1.13954,0.01334,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
558,18587.1,0.75093,0.68871,1.1521,0.01158,0.9274,0.86061,0.91279,0.78832,0.66411,0.57999,1.13936,0.01333,0.0134571,0.0044857,0.0134571,0.0044857,0.0134571,0.0044857,0.0134571,0.0044857
559,18673.5,0.76201,0.70292,1.16458,0.01212,0.92684,0.8609,0.91274,0.78826,0.66411,0.58021,1.13927,0.01334,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
560,18758.6,0.75168,0.69625,1.15314,0.01176,0.92686,0.86067,0.91269,0.78805,0.66438,0.58021,1.1394,0.01332,0.0133977,0.0044659,0.0133977,0.0044659,0.0133977,0.0044659,0.0133977,0.0044659
561,18844.1,0.75105,0.6919,1.15302,0.01159,0.92686,0.86107,0.91279,0.78823,0.66388,0.58002,1.13899,0.01334,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
562,18929.1,0.74335,0.68052,1.14614,0.01171,0.92666,0.86099,0.91288,0.7886,0.66332,0.57928,1.13842,0.01331,0.0133383,0.0044461,0.0133383,0.0044461,0.0133383,0.0044461,0.0133383,0.0044461
563,19013,0.74653,0.68841,1.15049,0.01192,0.92601,0.86202,0.91281,0.78854,0.66332,0.57952,1.13838,0.01333,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
564,19098.3,0.75259,0.69435,1.14804,0.01137,0.92688,0.86116,0.91282,0.78885,0.66295,0.57931,1.13822,0.01333,0.0132789,0.0044263,0.0132789,0.0044263,0.0132789,0.0044263,0.0132789,0.0044263
565,19184.1,0.75154,0.68559,1.15139,0.01189,0.9271,0.86062,0.9128,0.78888,0.66274,0.57904,1.13791,0.01332,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
566,19271,0.74912,0.69298,1.15451,0.01159,0.92569,0.86303,0.91287,0.78928,0.66276,0.57879,1.13782,0.01336,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
567,19356.8,0.74108,0.6763,1.1452,0.0117,0.92773,0.86039,0.91296,0.78946,0.66233,0.57847,1.13742,0.01339,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
568,19443.1,0.75422,0.69806,1.15568,0.01156,0.92604,0.86327,0.91313,0.78943,0.66195,0.5779,1.13691,0.0134,0.0131601,0.0043867,0.0131601,0.0043867,0.0131601,0.0043867,0.0131601,0.0043867
569,19527,0.73728,0.67729,1.14619,0.012,0.92733,0.86144,0.91302,0.78939,0.66168,0.57765,1.13653,0.01341,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
570,19612.5,0.74198,0.68715,1.14606,0.01127,0.92721,0.86219,0.91313,0.78955,0.6613,0.57771,1.13627,0.01341,0.0131007,0.0043669,0.0131007,0.0043669,0.0131007,0.0043669,0.0131007,0.0043669
571,19698.2,0.73904,0.67869,1.14208,0.01133,0.9272,0.86268,0.91318,0.78947,0.66139,0.57745,1.13631,0.0134,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
572,19784.2,0.74685,0.68541,1.14821,0.01163,0.92613,0.86332,0.91311,0.78941,0.66138,0.57742,1.13646,0.01339,0.0130413,0.0043471,0.0130413,0.0043471,0.0130413,0.0043471,0.0130413,0.0043471
573,19869.6,0.74291,0.67891,1.14965,0.0119,0.92678,0.86315,0.91304,0.78962,0.66053,0.57678,1.13557,0.01338,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
574,19956,0.74253,0.68103,1.14678,0.01193,0.92703,0.86261,0.91309,0.78979,0.66065,0.57659,1.13573,0.01334,0.0129819,0.0043273,0.0129819,0.0043273,0.0129819,0.0043273,0.0129819,0.0043273
575,20042.3,0.74083,0.67603,1.14434,0.01199,0.92638,0.86312,0.91314,0.78967,0.66056,0.5766,1.13567,0.01329,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
576,20127.4,0.74402,0.68086,1.14721,0.01185,0.9251,0.86458,0.91325,0.7898,0.66013,0.576,1.13532,0.01327,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
577,20214.8,0.74711,0.69473,1.15469,0.01157,0.92445,0.86542,0.9131,0.78959,0.66037,0.57612,1.13544,0.01321,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
578,20301.8,0.73811,0.67998,1.14357,0.01087,0.92423,0.86549,0.91316,0.78982,0.66019,0.57579,1.1352,0.01321,0.0128631,0.0042877,0.0128631,0.0042877,0.0128631,0.0042877,0.0128631,0.0042877
579,20390,0.74336,0.67666,1.14528,0.01172,0.92382,0.86557,0.91311,0.78987,0.66003,0.57559,1.13516,0.01321,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
580,20478,0.7386,0.67387,1.14203,0.01127,0.92379,0.86483,0.91313,0.78993,0.66003,0.57571,1.13518,0.01318,0.0128037,0.0042679,0.0128037,0.0042679,0.0128037,0.0042679,0.0128037,0.0042679
581,20565.5,0.73145,0.66227,1.13826,0.01127,0.92434,0.86538,0.91316,0.78979,0.65968,0.57541,1.1349,0.01316,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
582,20650.4,0.73694,0.6733,1.13849,0.01076,0.92358,0.86794,0.91335,0.79013,0.65928,0.57498,1.13454,0.01314,0.0127443,0.0042481,0.0127443,0.0042481,0.0127443,0.0042481,0.0127443,0.0042481
583,20736.9,0.74148,0.68097,1.1479,0.01195,0.9249,0.86551,0.91328,0.78954,0.65983,0.5751,1.13493,0.0131,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
584,20823.9,0.7343,0.67386,1.14027,0.01115,0.92432,0.86764,0.91331,0.79012,0.65923,0.57474,1.13436,0.0131,0.0126849,0.0042283,0.0126849,0.0042283,0.0126849,0.0042283,0.0126849,0.0042283
585,20911,0.74067,0.67803,1.14721,0.01162,0.92396,0.86752,0.91338,0.78983,0.65936,0.57468,1.1346,0.01312,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
586,20998.1,0.73107,0.67434,1.13719,0.01129,0.92395,0.86757,0.91346,0.79025,0.65911,0.57436,1.13427,0.01312,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
587,21084.7,0.73522,0.67791,1.14163,0.01124,0.92507,0.86697,0.91348,0.79028,0.65938,0.57462,1.13446,0.01308,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
588,21170.1,0.74081,0.67581,1.14468,0.01174,0.9252,0.86743,0.9136,0.79026,0.65865,0.57418,1.13393,0.01309,0.0125661,0.0041887,0.0125661,0.0041887,0.0125661,0.0041887,0.0125661,0.0041887
589,21257.5,0.73873,0.67583,1.14409,0.01127,0.92488,0.86729,0.91344,0.7901,0.65899,0.57433,1.13405,0.01309,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
